ID,OrderID,Customer Id,Product,Region,OrderDate,Quantity,UnitPrice
35046,1006,Cus1436,Gloves,South,2023-11-30,8,25
35047,1007,Cus1387,Shirt,East,2023-12-31,12,40
35048,1008,Cus1377,Shoes,West,2024-01-31,4,15
35049,1009,Cus1377,Hat,North,2023-01-31,7,10
35050,1010,Cus1230,Socks,South,2023-02-28,9,30
35051,1011,Cus1422,Jacket,East,2023-03-31,6,35
35052,1012,Cus1079,Gloves,West,2023-04-30,5,20
35053,1013,Cus1385,Shirt,North,2023-05-31,8,50
35054,1014,Cus1022,Shoes,South,2023-06-30,10,60
35055,1015,Cus1413,Hat,East,2023-07-31,11,10
35056,1016,Cus1096,Socks,West,2023-08-31,4,20
35057,1017,Cus1444,Jacket,North,2023-09-30,3,30
35058,1018,Cus1259,Gloves,South,2023-10-31,12,25
35059,1019,Cus1291,Shoes,East,2023-11-30,5,15
35060,1020,Cus1402,Hat,West,2023-12-31,7,50
35061,1001,Cus1067,Shirt,North,2024-01-31,5,20
35062,1002,Cus1084,Shoes,South,2023-01-31,10,50
35063,1003,Cus1211,Hat,East,2023-02-28,7,15
35064,1004,Cus1040,Socks,West,2023-03-31,3,5
35065,1005,Cus1346,Jacket,North,2023-04-30,2,60
35066,1006,Cus1077,Gloves,South,2023-05-31,8,25
35067,1007,Cus1082,Shirt,East,2023-06-30,12,40
35068,1008,Cus1198,Shoes,West,2023-07-31,4,15
35069,1009,Cus1267,Hat,North,2023-08-31,7,10
35070,1010,Cus1301,Socks,South,2023-09-30,9,30
35071,1011,Cus1215,Jacket,East,2023-10-31,6,35
35072,1012,Cus1483,Gloves,West,2023-11-30,5,20
35073,1013,Cus1185,Shirt,North,2023-12-31,8,50
35074,1014,Cus1364,Shoes,South,2024-01-31,10,60
35075,1015,Cus1439,Hat,East,2023-01-31,11,10
35076,1016,Cus1293,Socks,West,2023-02-28,4,20
35077,1017,Cus1306,Jacket,North,2023-03-31,3,30
35078,1018,Cus1213,Gloves,South,2023-04-30,12,25
35079,1019,Cus1321,Shoes,East,2023-05-31,5,15
35080,1020,Cus1190,Hat,West,2023-06-30,7,50
35081,1001,Cus1045,Shirt,North,2023-07-31,5,20
35082,1002,Cus1167,Shoes,South,2023-08-31,10,50
35083,1003,Cus1317,Hat,East,2023-09-30,7,15
35084,1004,Cus1136,Socks,West,2023-10-31,3,5
35085,1005,Cus1140,Jacket,North,2023-11-30,2,60
35086,1006,Cus1457,Gloves,South,2023-12-31,8,25
35087,1007,Cus1323,Shirt,East,2024-01-31,12,40
35088,1008,Cus1135,Shoes,West,2023-01-31,4,15
35089,1009,Cus1300,Hat,North,2023-02-28,7,10
35090,1010,Cus1005,Socks,South,2023-03-31,9,30
35091,1011,Cus1399,Jacket,East,2023-04-30,6,35
35092,1012,Cus1452,Gloves,West,2023-05-31,5,20
35093,1013,Cus1103,Shirt,North,2023-06-30,8,50
35094,1014,Cus1196,Shoes,South,2023-07-31,10,60
35095,1015,Cus1080,Hat,East,2023-08-31,11,10
35096,1016,Cus1186,Socks,West,2023-09-30,4,20
35097,1017,Cus1148,Jacket,North,2023-10-31,3,30
35098,1018,Cus1398,Gloves,South,2023-11-30,12,25
35099,1019,Cus1419,Shoes,East,2023-12-31,5,15
35100,1020,Cus1148,Hat,West,2024-01-31,7,50
35101,1001,Cus1170,Shirt,North,2023-01-31,5,20
35102,1002,Cus1456,Shoes,South,2023-02-28,10,50
35103,1003,Cus1221,Hat,East,2023-03-31,7,15
35104,1004,Cus1172,Socks,West,2023-04-30,3,5
35105,1005,Cus1215,Jacket,North,2023-05-31,2,60
35106,1006,Cus1278,Gloves,South,2023-06-30,8,25
35107,1007,Cus1096,Shirt,East,2023-07-31,12,40
35108,1008,Cus1427,Shoes,West,2023-08-31,4,15
35109,1009,Cus1444,Hat,North,2023-09-30,7,10
35110,1010,Cus1124,Socks,South,2023-10-31,9,30
35111,1011,Cus1209,Jacket,East,2023-11-30,6,35
35112,1012,Cus1106,Gloves,West,2023-12-31,5,20
35113,1013,Cus1411,Shirt,North,2024-01-31,8,50
35114,1014,Cus1372,Shoes,South,2023-01-31,10,60
35115,1015,Cus1312,Hat,East,2023-02-28,11,10
35116,1016,Cus1305,Socks,West,2023-03-31,4,20
35117,1017,Cus1412,Jacket,North,2023-04-30,3,30
35118,1018,Cus1152,Gloves,South,2023-05-31,12,25
35119,1019,Cus1228,Shoes,East,2023-06-30,5,15
35120,1020,Cus1332,Hat,West,2023-07-31,7,50
35121,1001,Cus1215,Shirt,North,2023-08-31,5,20
35122,1002,Cus1021,Shoes,South,2023-09-30,10,50
35123,1003,Cus1025,Hat,East,2023-10-31,7,15
35124,1004,Cus1381,Socks,West,2023-11-30,3,5
35125,1005,Cus1089,Jacket,North,2023-12-31,2,60
35126,1006,Cus1108,Gloves,South,2024-01-31,8,25
35127,1007,Cus1460,Shirt,East,2023-01-31,12,40
35128,1008,Cus1333,Shoes,West,2023-02-28,4,15
35129,1009,Cus1020,Hat,North,2023-03-31,7,10
35130,1010,Cus1098,Socks,South,2023-04-30,9,30
35131,1011,Cus1160,Jacket,East,2023-05-31,6,35
35132,1012,Cus1031,Gloves,West,2023-06-30,5,20
35133,1013,Cus1004,Shirt,North,2023-07-31,8,50
35134,1014,Cus1289,Shoes,South,2023-08-31,10,60
35135,1015,Cus1458,Hat,East,2023-09-30,11,10
35136,1016,Cus1164,Socks,West,2023-10-31,4,20
35137,1017,Cus1350,Jacket,North,2023-11-30,3,30
35138,1018,Cus1384,Gloves,South,2023-12-31,12,25
35139,1019,Cus1491,Shoes,East,2024-01-31,5,15
35140,1020,Cus1464,Hat,West,2023-01-31,7,50
35141,1001,Cus1048,Shirt,North,2023-02-28,5,20
35142,1002,Cus1294,Shoes,South,2023-03-31,10,50
35143,1003,Cus1448,Hat,East,2023-04-30,7,15
35144,1004,Cus1374,Socks,West,2023-05-31,3,5
35145,1005,Cus1061,Jacket,North,2023-06-30,2,60
35146,1006,Cus1047,Gloves,South,2023-07-31,8,25
35147,1007,Cus1308,Shirt,East,2023-08-31,12,40
35148,1008,Cus1400,Shoes,West,2023-09-30,4,15
35149,1009,Cus1187,Hat,North,2023-10-31,7,10
35150,1010,Cus1208,Socks,South,2023-11-30,9,30
35151,1011,Cus1450,Jacket,East,2023-12-31,6,35
35152,1012,Cus1258,Gloves,West,2024-01-31,5,20
35153,1013,Cus1210,Shirt,North,2023-01-31,8,50
35154,1014,Cus1486,Shoes,South,2023-02-28,10,60
35155,1015,Cus1316,Hat,East,2023-03-31,11,10
35156,1016,Cus1172,Socks,West,2023-04-30,4,20
35157,1017,Cus1221,Jacket,North,2023-05-31,3,30
35158,1018,Cus1231,Gloves,South,2023-06-30,12,25
35159,1019,Cus1041,Shoes,East,2023-07-31,5,15
35160,1020,Cus1228,Hat,West,2023-08-31,7,50
35161,1001,Cus1430,Shirt,North,2023-09-30,5,20
35162,1002,Cus1233,Shoes,South,2023-10-31,10,50
35163,1003,Cus1042,Hat,East,2023-11-30,7,15
35164,1004,Cus1421,Socks,West,2023-12-31,3,5
35165,1005,Cus1160,Jacket,North,2024-01-31,2,60
35166,1006,Cus1215,Gloves,South,2023-01-31,8,25
35167,1007,Cus1398,Shirt,East,2023-02-28,12,40
35168,1008,Cus1241,Shoes,West,2023-03-31,4,15
35169,1009,Cus1167,Hat,North,2023-04-30,7,10
35170,1010,Cus1431,Socks,South,2023-05-31,9,30
35171,1011,Cus1347,Jacket,East,2023-06-30,6,35
35172,1012,Cus1273,Gloves,West,2023-07-31,5,20
35173,1013,Cus1467,Shirt,North,2023-08-31,8,50
35174,1014,Cus1106,Shoes,South,2023-09-30,10,60
35175,1015,Cus1042,Hat,East,2023-10-31,11,10
35176,1016,Cus1228,Socks,West,2023-11-30,4,20
35177,1017,Cus1477,Jacket,North,2023-12-31,3,30
35178,1018,Cus1500,Gloves,South,2024-01-31,12,25
35179,1019,Cus1443,Shoes,East,2023-01-31,5,15
35180,1020,Cus1359,Hat,West,2023-02-28,7,50
35181,1001,Cus1489,Shirt,North,2023-03-31,5,20
35182,1002,Cus1211,Shoes,South,2023-04-30,10,50
35183,1003,Cus1250,Hat,East,2023-05-31,7,15
35184,1004,Cus1386,Socks,West,2023-06-30,3,5
35185,1005,Cus1061,Jacket,North,2023-07-31,2,60
35186,1006,Cus1304,Gloves,South,2023-08-31,8,25
35187,1007,Cus1217,Shirt,East,2023-09-30,12,40
35188,1008,Cus1005,Shoes,West,2023-10-31,4,15
35189,1009,Cus1364,Hat,North,2023-11-30,7,10
35190,1010,Cus1178,Socks,South,2023-12-31,9,30
35191,1011,Cus1154,Jacket,East,2024-01-31,6,35
35192,1012,Cus1367,Gloves,West,2023-01-31,5,20
35193,1013,Cus1386,Shirt,North,2023-02-28,8,50
35194,1014,Cus1492,Shoes,South,2023-03-31,10,60
35195,1015,Cus1330,Hat,East,2023-04-30,11,10
35196,1016,Cus1343,Socks,West,2023-05-31,4,20
35197,1017,Cus1324,Jacket,North,2023-06-30,3,30
35198,1018,Cus1347,Gloves,South,2023-07-31,12,25
35199,1019,Cus1301,Shoes,East,2023-08-31,5,15
35200,1020,Cus1304,Hat,West,2023-09-30,7,50
35201,1001,Cus1077,Shirt,North,2023-10-31,5,20
35202,1002,Cus1296,Shoes,South,2023-11-30,10,50
35203,1003,Cus1041,Hat,East,2023-12-31,7,15
35204,1004,Cus1052,Socks,West,2024-01-31,3,5
35205,1005,Cus1011,Jacket,North,2023-01-31,2,60
35206,1006,Cus1411,Gloves,South,2023-02-28,8,25
35207,1007,Cus1323,Shirt,East,2023-03-31,12,40
35208,1008,Cus1480,Shoes,West,2023-04-30,4,15
35209,1009,Cus1021,Hat,North,2023-05-31,7,10
35210,1010,Cus1427,Socks,South,2023-06-30,9,30
35211,1011,Cus1206,Jacket,East,2023-07-31,6,35
35212,1012,Cus1462,Gloves,West,2023-08-31,5,20
35213,1013,Cus1157,Shirt,North,2023-09-30,8,50
35214,1014,Cus1490,Shoes,South,2023-10-31,10,60
35215,1015,Cus1354,Hat,East,2023-11-30,11,10
35216,1016,Cus1001,Socks,West,2023-12-31,4,20
35217,1017,Cus1226,Jacket,North,2024-01-31,3,30
35218,1018,Cus1341,Gloves,South,2023-01-31,12,25
35219,1019,Cus1122,Shoes,East,2023-02-28,5,15
35220,1020,Cus1341,Hat,West,2023-03-31,7,50
35221,1001,Cus1084,Shirt,North,2023-04-30,5,20
35222,1002,Cus1224,Shoes,South,2023-05-31,10,50
35223,1003,Cus1443,Hat,East,2023-06-30,7,15
35224,1004,Cus1107,Socks,West,2023-07-31,3,5
35225,1005,Cus1404,Jacket,North,2023-08-31,2,60
35226,1006,Cus1246,Gloves,South,2023-09-30,8,25
35227,1007,Cus1317,Shirt,East,2023-10-31,12,40
35228,1008,Cus1126,Shoes,West,2023-11-30,4,15
35229,1009,Cus1377,Hat,North,2023-12-31,7,10
35230,1010,Cus1378,Socks,South,2024-01-31,9,30
35231,1011,Cus1453,Jacket,East,2023-01-31,6,35
35232,1012,Cus1177,Gloves,West,2023-02-28,5,20
35233,1013,Cus1121,Shirt,North,2023-03-31,8,50
35234,1014,Cus1040,Shoes,South,2023-04-30,10,60
35235,1015,Cus1473,Hat,East,2023-05-31,11,10
35236,1016,Cus1125,Socks,West,2023-06-30,4,20
35237,1017,Cus1500,Jacket,North,2023-07-31,3,30
35238,1018,Cus1289,Gloves,South,2023-08-31,12,25
35239,1019,Cus1297,Shoes,East,2023-09-30,5,15
35240,1020,Cus1470,Hat,West,2023-10-31,7,50
35241,1001,Cus1037,Shirt,North,2023-11-30,5,20
35242,1002,Cus1269,Shoes,South,2023-12-31,10,50
35243,1003,Cus1297,Hat,East,2024-01-31,7,15
35244,1004,Cus1109,Socks,West,2023-01-31,3,5
35245,1005,Cus1317,Jacket,North,2023-02-28,2,60
35246,1006,Cus1272,Gloves,South,2023-03-31,8,25
35247,1007,Cus1186,Shirt,East,2023-04-30,12,40
35248,1008,Cus1328,Shoes,West,2023-05-31,4,15
35249,1009,Cus1454,Hat,North,2023-06-30,7,10
35250,1010,Cus1325,Socks,South,2023-07-31,9,30
35251,1011,Cus1134,Jacket,East,2023-08-31,6,35
35252,1012,Cus1332,Gloves,West,2023-09-30,5,20
35253,1013,Cus1247,Shirt,North,2023-10-31,8,50
35254,1014,Cus1457,Shoes,South,2023-11-30,10,60
35255,1015,Cus1087,Hat,East,2023-12-31,11,10
35256,1016,Cus1025,Socks,West,2024-01-31,4,20
35257,1017,Cus1307,Jacket,North,2023-01-31,3,30
35258,1018,Cus1081,Gloves,South,2023-02-28,12,25
35259,1019,Cus1333,Shoes,East,2023-03-31,5,15
35260,1020,Cus1409,Hat,West,2023-04-30,7,50
35261,1001,Cus1388,Shirt,North,2023-05-31,5,20
35262,1002,Cus1213,Shoes,South,2023-06-30,10,50
35263,1003,Cus1498,Hat,East,2023-07-31,7,15
35264,1004,Cus1107,Socks,West,2023-08-31,3,5
35265,1005,Cus1268,Jacket,North,2023-09-30,2,60
35266,1006,Cus1331,Gloves,South,2023-10-31,8,25
35267,1007,Cus1044,Shirt,East,2023-11-30,12,40
35268,1008,Cus1309,Shoes,West,2023-12-31,4,15
35269,1009,Cus1030,Hat,North,2024-01-31,7,10
35270,1010,Cus1117,Socks,South,2023-01-31,9,30
35271,1011,Cus1227,Jacket,East,2023-02-28,6,35
35272,1012,Cus1308,Gloves,West,2023-03-31,5,20
35273,1013,Cus1044,Shirt,North,2023-04-30,8,50
35274,1014,Cus1499,Shoes,South,2023-05-31,10,60
35275,1015,Cus1249,Hat,East,2023-06-30,11,10
35276,1016,Cus1335,Socks,West,2023-07-31,4,20
35277,1017,Cus1294,Jacket,North,2023-08-31,3,30
35278,1018,Cus1289,Gloves,South,2023-09-30,12,25
35279,1019,Cus1167,Shoes,East,2023-10-31,5,15
35280,1020,Cus1171,Hat,West,2023-11-30,7,50
35281,1001,Cus1431,Shirt,North,2023-12-31,5,20
35282,1002,Cus1310,Shoes,South,2024-01-31,10,50
35283,1003,Cus1484,Hat,East,2023-01-31,7,15
35284,1004,Cus1438,Socks,West,2023-02-28,3,5
35285,1005,Cus1301,Jacket,North,2023-03-31,2,60
35286,1006,Cus1485,Gloves,South,2023-04-30,8,25
35287,1007,Cus1334,Shirt,East,2023-05-31,12,40
35288,1008,Cus1030,Shoes,West,2023-06-30,4,15
35289,1009,Cus1017,Hat,North,2023-07-31,7,10
35290,1010,Cus1314,Socks,South,2023-08-31,9,30
35291,1011,Cus1040,Jacket,East,2023-09-30,6,35
35292,1012,Cus1399,Gloves,West,2023-10-31,5,20
35293,1013,Cus1468,Shirt,North,2023-11-30,8,50
35294,1014,Cus1184,Shoes,South,2023-12-31,10,60
35295,1015,Cus1372,Hat,East,2024-01-31,11,10
35296,1016,Cus1424,Socks,West,2023-01-31,4,20
35297,1017,Cus1042,Jacket,North,2023-02-28,3,30
35298,1018,Cus1357,Gloves,South,2023-03-31,12,25
35299,1019,Cus1208,Shoes,East,2023-04-30,5,15
35300,1020,Cus1213,Hat,West,2023-05-31,7,50
35301,1001,Cus1223,Shirt,North,2023-06-30,5,20
35302,1002,Cus1313,Shoes,South,2023-07-31,10,50
35303,1003,Cus1066,Hat,East,2023-08-31,7,15
35304,1004,Cus1480,Socks,West,2023-09-30,3,5
35305,1005,Cus1147,Jacket,North,2023-10-31,2,60
35306,1006,Cus1117,Gloves,South,2023-11-30,8,25
35307,1007,Cus1040,Shirt,East,2023-12-31,12,40
35308,1008,Cus1038,Shoes,West,2024-01-31,4,15
35309,1009,Cus1240,Hat,North,2023-01-31,7,10
35310,1010,Cus1164,Socks,South,2023-02-28,9,30
35311,1011,Cus1008,Jacket,East,2023-03-31,6,35
35312,1012,Cus1361,Gloves,West,2023-04-30,5,20
35313,1013,Cus1037,Shirt,North,2023-05-31,8,50
35314,1014,Cus1147,Shoes,South,2023-06-30,10,60
35315,1015,Cus1401,Hat,East,2023-07-31,11,10
35316,1016,Cus1304,Socks,West,2023-08-31,4,20
35317,1017,Cus1351,Jacket,North,2023-09-30,3,30
35318,1018,Cus1007,Gloves,South,2023-10-31,12,25
35319,1019,Cus1173,Shoes,East,2023-11-30,5,15
35320,1020,Cus1127,Hat,West,2023-12-31,7,50
35321,1001,Cus1445,Shirt,North,2024-01-31,5,20
35322,1002,Cus1177,Shoes,South,2023-01-31,10,50
35323,1003,Cus1122,Hat,East,2023-02-28,7,15
35324,1004,Cus1238,Socks,West,2023-03-31,3,5
35325,1005,Cus1398,Jacket,North,2023-04-30,2,60
35326,1006,Cus1462,Gloves,South,2023-05-31,8,25
35327,1007,Cus1240,Shirt,East,2023-06-30,12,40
35328,1008,Cus1321,Shoes,West,2023-07-31,4,15
35329,1009,Cus1075,Hat,North,2023-08-31,7,10
35330,1010,Cus1421,Socks,South,2023-09-30,9,30
35331,1011,Cus1182,Jacket,East,2023-10-31,6,35
35332,1012,Cus1016,Gloves,West,2023-11-30,5,20
35333,1013,Cus1287,Shirt,North,2023-12-31,8,50
35334,1014,Cus1024,Shoes,South,2024-01-31,10,60
35335,1015,Cus1111,Hat,East,2023-01-31,11,10
35336,1016,Cus1138,Socks,West,2023-02-28,4,20
35337,1017,Cus1025,Jacket,North,2023-03-31,3,30
35338,1018,Cus1335,Gloves,South,2023-04-30,12,25
35339,1019,Cus1145,Shoes,East,2023-05-31,5,15
35340,1020,Cus1438,Hat,West,2023-06-30,7,50
35341,1001,Cus1233,Shirt,North,2023-07-31,5,20
35342,1002,Cus1264,Shoes,South,2023-08-31,10,50
35343,1003,Cus1165,Hat,East,2023-09-30,7,15
35344,1004,Cus1239,Socks,West,2023-10-31,3,5
35345,1005,Cus1158,Jacket,North,2023-11-30,2,60
35346,1006,Cus1310,Gloves,South,2023-12-31,8,25
35347,1007,Cus1336,Shirt,East,2024-01-31,12,40
35348,1008,Cus1363,Shoes,West,2023-01-31,4,15
35349,1009,Cus1486,Hat,North,2023-02-28,7,10
35350,1010,Cus1395,Socks,South,2023-03-31,9,30
35351,1011,Cus1380,Jacket,East,2023-04-30,6,35
35352,1012,Cus1314,Gloves,West,2023-05-31,5,20
35353,1013,Cus1328,Shirt,North,2023-06-30,8,50
35354,1014,Cus1427,Shoes,South,2023-07-31,10,60
35355,1015,Cus1112,Hat,East,2023-08-31,11,10
35356,1016,Cus1033,Socks,West,2023-09-30,4,20
35357,1017,Cus1139,Jacket,North,2023-10-31,3,30
35358,1018,Cus1062,Gloves,South,2023-11-30,12,25
35359,1019,Cus1212,Shoes,East,2023-12-31,5,15
35360,1020,Cus1286,Hat,West,2024-01-31,7,50
35361,1001,Cus1388,Shirt,North,2023-01-31,5,20
35362,1002,Cus1023,Shoes,South,2023-02-28,10,50
35363,1003,Cus1323,Hat,East,2023-03-31,7,15
35364,1004,Cus1215,Socks,West,2023-04-30,3,5
35365,1005,Cus1148,Jacket,North,2023-05-31,2,60
35366,1006,Cus1467,Gloves,South,2023-06-30,8,25
35367,1007,Cus1246,Shirt,East,2023-07-31,12,40
35368,1008,Cus1368,Shoes,West,2023-08-31,4,15
35369,1009,Cus1403,Hat,North,2023-09-30,7,10
35370,1010,Cus1193,Socks,South,2023-10-31,9,30
35371,1011,Cus1053,Jacket,East,2023-11-30,6,35
35372,1012,Cus1490,Gloves,West,2023-12-31,5,20
35373,1013,Cus1450,Shirt,North,2024-01-31,8,50
35374,1014,Cus1286,Shoes,South,2023-01-31,10,60
35375,1015,Cus1472,Hat,East,2023-02-28,11,10
35376,1016,Cus1197,Socks,West,2023-03-31,4,20
35377,1017,Cus1145,Jacket,North,2023-04-30,3,30
35378,1018,Cus1231,Gloves,South,2023-05-31,12,25
35379,1019,Cus1160,Shoes,East,2023-06-30,5,15
35380,1020,Cus1474,Hat,West,2023-07-31,7,50
35381,1001,Cus1013,Shirt,North,2023-08-31,5,20
35382,1002,Cus1197,Shoes,South,2023-09-30,10,50
35383,1003,Cus1085,Hat,East,2023-10-31,7,15
35384,1004,Cus1186,Socks,West,2023-11-30,3,5
35385,1005,Cus1402,Jacket,North,2023-12-31,2,60
35386,1006,Cus1408,Gloves,South,2024-01-31,8,25
35387,1007,Cus1038,Shirt,East,2023-01-31,12,40
35388,1008,Cus1050,Shoes,West,2023-02-28,4,15
35389,1009,Cus1041,Hat,North,2023-03-31,7,10
35390,1010,Cus1331,Socks,South,2023-04-30,9,30
35391,1011,Cus1387,Jacket,East,2023-05-31,6,35
35392,1012,Cus1096,Gloves,West,2023-06-30,5,20
35393,1013,Cus1306,Shirt,North,2023-07-31,8,50
35394,1014,Cus1065,Shoes,South,2023-08-31,10,60
35395,1015,Cus1144,Hat,East,2023-09-30,11,10
35396,1016,Cus1197,Socks,West,2023-10-31,4,20
35397,1017,Cus1257,Jacket,North,2023-11-30,3,30
35398,1018,Cus1103,Gloves,South,2023-12-31,12,25
35399,1019,Cus1294,Shoes,East,2024-01-31,5,15
35400,1020,Cus1257,Hat,West,2023-01-31,7,50
35401,1001,Cus1376,Shirt,North,2023-02-28,5,20
35402,1002,Cus1372,Shoes,South,2023-03-31,10,50
35403,1003,Cus1166,Hat,East,2023-04-30,7,15
35404,1004,Cus1400,Socks,West,2023-05-31,3,5
35405,1005,Cus1358,Jacket,North,2023-06-30,2,60
35406,1006,Cus1168,Gloves,South,2023-07-31,8,25
35407,1007,Cus1224,Shirt,East,2023-08-31,12,40
35408,1008,Cus1178,Shoes,West,2023-09-30,4,15
35409,1009,Cus1145,Hat,North,2023-10-31,7,10
35410,1010,Cus1270,Socks,South,2023-11-30,9,30
35411,1011,Cus1280,Jacket,East,2023-12-31,6,35
35412,1012,Cus1292,Gloves,West,2024-01-31,5,20
35413,1013,Cus1120,Shirt,North,2023-01-31,8,50
35414,1014,Cus1407,Shoes,South,2023-02-28,10,60
35415,1015,Cus1489,Hat,East,2023-03-31,11,10
35416,1016,Cus1019,Socks,West,2023-04-30,4,20
35417,1017,Cus1216,Jacket,North,2023-05-31,3,30
35418,1018,Cus1440,Gloves,South,2023-06-30,12,25
35419,1019,Cus1104,Shoes,East,2023-07-31,5,15
35420,1020,Cus1416,Hat,West,2023-08-31,7,50
35421,1001,Cus1121,Shirt,North,2023-09-30,5,20
35422,1002,Cus1485,Shoes,South,2023-10-31,10,50
35423,1003,Cus1348,Hat,East,2023-11-30,7,15
35424,1004,Cus1064,Socks,West,2023-12-31,3,5
35425,1005,Cus1069,Jacket,North,2024-01-31,2,60
35426,1006,Cus1354,Gloves,South,2023-01-31,8,25
35427,1007,Cus1275,Shirt,East,2023-02-28,12,40
35428,1008,Cus1050,Shoes,West,2023-03-31,4,15
35429,1009,Cus1443,Hat,North,2023-04-30,7,10
35430,1010,Cus1352,Socks,South,2023-05-31,9,30
35431,1011,Cus1295,Jacket,East,2023-06-30,6,35
35432,1012,Cus1274,Gloves,West,2023-07-31,5,20
35433,1013,Cus1442,Shirt,North,2023-08-31,8,50
35434,1014,Cus1452,Shoes,South,2023-09-30,10,60
35435,1015,Cus1169,Hat,East,2023-10-31,11,10
35436,1016,Cus1147,Socks,West,2023-11-30,4,20
35437,1017,Cus1061,Jacket,North,2023-12-31,3,30
35438,1018,Cus1168,Gloves,South,2024-01-31,12,25
35439,1019,Cus1313,Shoes,East,2023-01-31,5,15
35440,1020,Cus1325,Hat,West,2023-02-28,7,50
35441,1001,Cus1479,Shirt,North,2023-03-31,5,20
35442,1002,Cus1442,Shoes,South,2023-04-30,10,50
35443,1003,Cus1080,Hat,East,2023-05-31,7,15
35444,1004,Cus1166,Socks,West,2023-06-30,3,5
35445,1005,Cus1049,Jacket,North,2023-07-31,2,60
35446,1006,Cus1289,Gloves,South,2023-08-31,8,25
35447,1007,Cus1193,Shirt,East,2023-09-30,12,40
35448,1008,Cus1230,Shoes,West,2023-10-31,4,15
35449,1009,Cus1445,Hat,North,2023-11-30,7,10
35450,1010,Cus1172,Socks,South,2023-12-31,9,30
35451,1011,Cus1485,Jacket,East,2024-01-31,6,35
35452,1012,Cus1379,Gloves,West,2023-01-31,5,20
35453,1013,Cus1121,Shirt,North,2023-02-28,8,50
35454,1014,Cus1077,Shoes,South,2023-03-31,10,60
35455,1015,Cus1161,Hat,East,2023-04-30,11,10
35456,1016,Cus1456,Socks,West,2023-05-31,4,20
35457,1017,Cus1430,Jacket,North,2023-06-30,3,30
35458,1018,Cus1499,Gloves,South,2023-07-31,12,25
35459,1019,Cus1042,Shoes,East,2023-08-31,5,15
35460,1020,Cus1357,Hat,West,2023-09-30,7,50
35461,1001,Cus1373,Shirt,North,2023-10-31,5,20
35462,1002,Cus1183,Shoes,South,2023-11-30,10,50
35463,1003,Cus1021,Hat,East,2023-12-31,7,15
35464,1004,Cus1412,Socks,West,2024-01-31,3,5
35465,1005,Cus1320,Jacket,North,2023-01-31,2,60
35466,1006,Cus1122,Gloves,South,2023-02-28,8,25
35467,1007,Cus1129,Shirt,East,2023-03-31,12,40
35468,1008,Cus1400,Shoes,West,2023-04-30,4,15
35469,1009,Cus1189,Hat,North,2023-05-31,7,10
35470,1010,Cus1468,Socks,South,2023-06-30,9,30
35471,1011,Cus1383,Jacket,East,2023-07-31,6,35
35472,1012,Cus1266,Gloves,West,2023-08-31,5,20
35473,1013,Cus1387,Shirt,North,2023-09-30,8,50
35474,1014,Cus1069,Shoes,South,2023-10-31,10,60
35475,1015,Cus1271,Hat,East,2023-11-30,11,10
35476,1016,Cus1123,Socks,West,2023-12-31,4,20
35477,1017,Cus1102,Jacket,North,2024-01-31,3,30
35478,1018,Cus1268,Gloves,South,2023-01-31,12,25
35479,1019,Cus1216,Shoes,East,2023-02-28,5,15
35480,1020,Cus1278,Hat,West,2023-03-31,7,50
35481,1001,Cus1459,Shirt,North,2023-04-30,5,20
35482,1002,Cus1045,Shoes,South,2023-05-31,10,50
35483,1003,Cus1316,Hat,East,2023-06-30,7,15
35484,1004,Cus1095,Socks,West,2023-07-31,3,5
35485,1005,Cus1345,Jacket,North,2023-08-31,2,60
35486,1006,Cus1165,Gloves,South,2023-09-30,8,25
35487,1007,Cus1386,Shirt,East,2023-10-31,12,40
35488,1008,Cus1405,Shoes,West,2023-11-30,4,15
35489,1009,Cus1262,Hat,North,2023-12-31,7,10
35490,1010,Cus1287,Socks,South,2024-01-31,9,30
35491,1011,Cus1476,Jacket,East,2023-01-31,6,35
35492,1012,Cus1192,Gloves,West,2023-02-28,5,20
35493,1013,Cus1379,Shirt,North,2023-03-31,8,50
35494,1014,Cus1238,Shoes,South,2023-04-30,10,60
35495,1015,Cus1382,Hat,East,2023-05-31,11,10
35496,1016,Cus1370,Socks,West,2023-06-30,4,20
35497,1017,Cus1021,Jacket,North,2023-07-31,3,30
35498,1018,Cus1119,Gloves,South,2023-08-31,12,25
35499,1019,Cus1394,Shoes,East,2023-09-30,5,15
35500,1020,Cus1170,Hat,West,2023-10-31,7,50
35501,1001,Cus1064,Shirt,North,2023-11-30,5,20
35502,1002,Cus1471,Shoes,South,2023-12-31,10,50
35503,1003,Cus1484,Hat,East,2024-01-31,7,15
35504,1004,Cus1475,Socks,West,2023-01-31,3,5
35505,1005,Cus1035,Jacket,North,2023-02-28,2,60
35506,1006,Cus1197,Gloves,South,2023-03-31,8,25
35507,1007,Cus1357,Shirt,East,2023-04-30,12,40
35508,1008,Cus1285,Shoes,West,2023-05-31,4,15
35509,1009,Cus1005,Hat,North,2023-06-30,7,10
35510,1010,Cus1406,Socks,South,2023-07-31,9,30
35511,1011,Cus1345,Jacket,East,2023-08-31,6,35
35512,1012,Cus1305,Gloves,West,2023-09-30,5,20
35513,1013,Cus1263,Shirt,North,2023-10-31,8,50
35514,1014,Cus1486,Shoes,South,2023-11-30,10,60
35515,1015,Cus1117,Hat,East,2023-12-31,11,10
